mouth_distance_13_14,mouth_distance_81_178,mouth_distance_311_402,mouth_distance_78_308,mouth_angle_13_78_308,right eye_distance_159_145,right eye_distance_157_154,right eye_distance_161_163,right eye_angle_33_159_133,left eye_distance_386_374,left eye_distance_384_381,left eye_angle_362_386_263,right eyebrow_distance_52_46,right eyebrow_distance_52_55,right eyebrow_angle_46_52_55,Nose_angle_278_48_5,right cheek_distance_101_216,right cheek_angle_101_203_216,left cheek_distance_330_436,left cheek_angle_330_423_436,target
0.0,0.0,0.0,13.152946437965905,9.688786560366827,2.23606797749979,1.4142135623730951,1.4142135623730951,158.1985905136482,2.8284271247461903,2.23606797749979,150.2551187030578,5.0,8.94427190999916,153.434948822922,8.746162262555211,9.219544457292887,125.53767779197437,9.055385138137417,122.47119229084849,angry
1.0,1.0,1.0,11.045361017187261,5.1944289077348,2.23606797749979,2.23606797749979,1.4142135623730951,154.65382405805332,3.1622776601683795,2.0,130.60129464500446,5.385164807134504,9.055385138137417,151.8583987677383,28.49563861824499,10.0,118.07248693585296,9.055385138137417,142.12501634890182,angry
6.082762530298219,5.0,5.0,14.142135623730951,13.840695491655639,2.0,1.4142135623730951,1.0,165.96375653207352,2.23606797749979,1.4142135623730951,135.0,6.082762530298219,8.94427190999916,143.9726266148964,18.239400846651158,10.295630140987,112.38013505195958,8.94427190999916,157.16634582208246,angry
0.0,0.0,0.0,13.0,15.945395900922833,3.1622776601683795,1.4142135623730951,1.4142135623730951,147.52880770915152,3.605551275463989,1.4142135623730951,144.16234704572173,5.0,10.198039027185569,168.69006752597977,15.945395900922833,10.04987562112089,124.69515353123397,10.0,135.0,angry
4.123105625617661,3.0,3.0,12.0,7.125016348901757,2.0,2.0,1.4142135623730951,154.65382405805332,3.0,1.0,135.0,5.385164807134504,8.246211251235321,144.16234704572173,29.74488129694221,9.055385138137417,104.4702941000659,9.0,131.63353933657018,angry
5.0,5.0,5.0,11.180339887498949,16.26020470831199,2.23606797749979,1.0,1.4142135623730951,0.0,2.0,1.0,153.434948822922,2.23606797749979,5.0990195135927845,105.25511870305779,57.52880770915152,9.848857801796104,154.44003482817618,9.486832980505138,117.40757543781842,angry
1.0,1.0,0.0,13.152946437965905,0.6160599083994193,3.0,2.0,2.0,144.16234704572173,3.0,2.0,142.12501634890182,4.47213595499958,8.246211251235321,139.3987053549955,36.86989764584404,9.219544457292887,113.19859051364818,9.0,112.16634582208246,angry
7.0710678118654755,6.082762530298219,6.0,10.198039027185569,45.0,1.0,1.0,1.0,161.565051177078,1.4142135623730951,1.0,165.96375653207352,3.605551275463989,4.47213595499958,119.74488129694222,59.47029410006589,9.219544457292887,158.1985905136482,10.198039027185569,116.56505117707799,angry
2.0,1.0,2.0,11.0,7.125016348901757,1.4142135623730951,0.0,0.0,0.0,1.4142135623730951,1.0,135.0,7.280109889280518,8.54400374531753,143.4985588794937,29.538782259558108,9.055385138137417,104.03624346792648,9.055385138137417,168.6900675259798,angry
0.0,0.0,1.0,11.180339887498949,0.8425242607401129,3.0,2.0,2.0,143.13010235415598,3.1622776601683795,2.23606797749979,135.0,4.123105625617661,8.94427190999916,139.3987053549955,29.74488129694221,9.219544457292887,125.53767779197437,9.219544457292887,114.77514056883193,angry
3.0,3.0,3.0,17.0,0.0,1.4142135623730951,1.0,0.0,175.60129464500443,1.4142135623730951,0.0,165.96375653207352,3.1622776601683795,7.615773105863909,138.3664606634298,21.801409486351798,9.055385138137417,121.32869286780416,9.219544457292887,113.19859051364818,angry
2.0,3.0,2.23606797749979,12.041594578792296,6.546290783293998,2.23606797749979,1.4142135623730951,2.23606797749979,168.6900675259798,2.23606797749979,2.23606797749979,158.1985905136482,4.123105625617661,8.246211251235321,151.92751306414704,18.434948822922017,9.0,127.87498365109822,10.0,116.56505117707799,angry
0.0,1.0,1.0,14.035668847618199,11.859779120947936,2.23606797749979,1.0,1.4142135623730951,168.6900675259798,2.8284271247461903,1.4142135623730951,170.5376777919744,5.0990195135927845,9.219544457292887,156.1612598168283,23.198590513648202,10.04987562112089,108.43494882292201,9.055385138137417,104.4702941000659,angry
4.0,2.0,3.0,13.038404810405298,24.954750574579005,2.0,1.0,1.0,154.65382405805332,1.0,1.4142135623730951,175.60129464500443,6.324555320336759,9.486832980505138,143.13010235415598,29.302207482138666,9.055385138137417,104.4702941000659,8.0,124.50852298766841,angry
0.0,0.0,1.0,14.035668847618199,4.085616779974798,3.605551275463989,2.23606797749979,2.23606797749979,135.0,3.1622776601683795,2.0,135.0,6.324555320336759,10.198039027185569,150.2551187030578,16.47042843960856,10.04987562112089,109.4400348281762,9.219544457292887,125.53767779197437,angry
5.0,5.0,4.0,18.027756377319946,8.130102354155916,1.4142135623730951,1.4142135623730951,1.4142135623730951,165.96375653207352,1.4142135623730951,1.4142135623730951,168.6900675259798,5.385164807134504,9.055385138137417,151.8583987677383,22.479434397103105,10.198039027185569,119.5387822595581,9.055385138137417,142.12501634890182,angry
2.0,2.0,2.0,13.038404810405298,11.52372170389732,2.23606797749979,1.0,2.23606797749979,144.16234704572173,2.23606797749979,1.0,153.434948822922,5.0,10.198039027185569,168.69006752597977,14.036243467926457,9.055385138137417,121.32869286780416,9.0,127.87498365109822,angry
2.0,1.0,2.0,11.045361017187261,23.629377730656824,2.0,2.0,2.23606797749979,139.3987053549955,3.0,2.0,142.12501634890182,2.23606797749979,5.385164807134504,94.76364169072617,63.43494882292201,9.055385138137417,142.12501634890182,10.0,118.07248693585296,angry
0.0,0.0,1.0,9.055385138137417,6.340191745909966,2.23606797749979,1.4142135623730951,1.0,139.3987053549955,2.0,1.0,153.434948822922,1.0,6.082762530298219,80.53767779197439,65.85445803957836,10.44030650891055,153.434948822922,10.44030650891055,110.22485943116808,angry
0.0,0.0,1.0,13.038404810405298,4.398705354995591,3.0,2.0,2.0,109.4400348281762,3.1622776601683795,2.23606797749979,144.16234704572173,3.1622776601683795,7.280109889280518,145.61965527615513,38.65980825409008,9.055385138137417,142.12501634890182,9.0,112.16634582208246,angry
0.0,0.0,1.0,15.033296378372908,3.8140748342902824,3.1622776601683795,1.0,1.4142135623730951,144.16234704572173,3.1622776601683795,1.4142135623730951,144.16234704572173,5.0990195135927845,9.219544457292887,156.1612598168283,22.166345822082473,9.0,112.16634582208246,8.06225774829855,116.56505117707799,angry
2.0,2.0,1.4142135623730951,10.198039027185569,1.8476102659945155,4.0,2.23606797749979,2.23606797749979,127.30394827798344,3.1622776601683795,2.23606797749979,123.6900675259798,6.0,8.54400374531753,159.44395478041656,24.829346588149622,9.486832980505138,117.40757543781842,9.486832980505138,149.03624346792648,angry
0.0,0.0,0.0,15.132745950421556,7.594643368591447,1.4142135623730951,1.4142135623730951,1.0,165.96375653207352,1.0,1.0,165.96375653207352,5.0990195135927845,8.06225774829855,161.56505117707803,34.143586651937746,10.44030650891055,113.19859051364818,10.04987562112089,127.23483398157467,angry
0.0,0.0,0.0,13.0,0.0,3.1622776601683795,1.4142135623730951,1.0,131.63353933657018,3.0,1.0,126.86989764584402,5.0,8.06225774829855,136.00508600525419,45.00000000000001,9.055385138137417,121.32869286780416,9.055385138137417,122.47119229084849,angry
2.0,2.0,2.0,15.132745950421556,0.46962701968949266,2.23606797749979,1.4142135623730951,1.4142135623730951,142.12501634890182,2.23606797749979,1.4142135623730951,144.16234704572173,4.123105625617661,8.0,165.96375653207352,29.197486046064462,9.055385138137417,121.32869286780416,9.219544457292887,113.19859051364818,angry
3.0,2.23606797749979,2.0,12.0,9.462322208025613,1.4142135623730951,0.0,1.0,161.565051177078,1.4142135623730951,1.4142135623730951,168.6900675259798,4.47213595499958,8.06225774829855,146.30993247402023,33.89616656336391,9.0,112.16634582208246,10.04987562112089,127.23483398157467,angry
2.0,2.0,2.0,14.317821063276353,1.9414863909143467,2.23606797749979,1.4142135623730951,1.4142135623730951,165.96375653207352,2.23606797749979,1.0,158.1985905136482,5.830951894845301,10.0,149.03624346792648,24.943905263424575,10.198039027185569,119.5387822595581,9.219544457292887,131.82016988013578,angry
0.0,0.0,1.0,13.152946437965905,2.563770211464955,3.1622776601683795,2.0,1.0,135.0,2.0,1.0,153.434948822922,4.47213595499958,7.0710678118654755,145.30484646876602,40.236358309273825,10.04987562112089,127.23483398157467,9.219544457292887,113.19859051364818,angry
1.0,1.0,1.4142135623730951,13.0,9.462322208025574,3.1622776601683795,1.0,1.0,124.50852298766841,2.0,1.0,151.92751306414704,4.47213595499958,8.246211251235321,139.3987053549955,33.690067525979785,9.0,131.63353933657018,9.0,131.63353933657018,angry
1.0,1.0,1.0,10.0,0.0,4.123105625617661,2.0,2.23606797749979,135.0,3.1622776601683795,1.0,108.43494882292201,7.0,8.246211251235321,165.96375653207352,18.434948822922017,10.198039027185569,119.5387822595581,10.198039027185569,158.19859051364818,angry
2.0,2.0,2.0,13.152946437965905,0.6160599083994193,2.8284271247461903,2.23606797749979,1.4142135623730951,135.0,3.0,2.0,129.0938588862295,3.1622776601683795,8.06225774829855,154.44003482817618,26.565051177077994,9.219544457292887,135.0,9.486832980505138,135.0,angry
2.23606797749979,2.23606797749979,2.23606797749979,16.0,15.945395900922858,2.8284271247461903,2.23606797749979,2.23606797749979,143.13010235415598,3.605551275463989,1.4142135623730951,147.52880770915152,4.123105625617661,9.219544457292887,153.43494882292202,8.130102354156005,9.0,127.87498365109822,9.055385138137417,116.56505117707799,angry
5.0,5.0990195135927845,5.0990195135927845,10.04987562112089,19.746836605426108,3.0,2.0,2.0,129.0938588862295,3.0,2.0,131.63353933657018,4.47213595499958,7.615773105863909,130.2363583092738,36.674349669573175,9.0,131.63353933657018,9.055385138137417,104.03624346792648,angry
5.0,5.0990195135927845,4.0,10.04987562112089,32.27564431457763,3.0,1.0,1.0,126.86989764584402,3.0,2.0,126.86989764584402,2.23606797749979,5.385164807134504,94.76364169072617,59.47029410006589,9.0,154.65382405805332,9.0,112.16634582208246,angry
0.0,0.0,0.0,13.038404810405298,3.731396999160499,2.0,1.0,1.4142135623730951,139.3987053549955,2.23606797749979,1.0,147.52880770915152,5.0990195135927845,8.54400374531753,148.13402230639633,32.27564431457763,9.219544457292887,113.19859051364818,9.0,131.63353933657018,angry
1.0,1.0,1.0,13.152946437965905,3.0355691250556798,2.23606797749979,1.4142135623730951,1.4142135623730951,0.0,1.4142135623730951,1.0,161.565051177078,6.324555320336759,9.219544457292887,149.03624346792648,21.370622269343198,10.0,118.07248693585296,9.219544457292887,153.434948822922,angry
0.0,0.0,1.0,12.36931687685298,4.398705354995508,3.1622776601683795,2.0,2.0,132.27368900609375,3.0,2.23606797749979,135.0,5.0,7.0,143.13010235415598,33.690067525979785,9.055385138137417,121.32869286780416,10.44030650891055,125.53767779197437,angry
1.0,0.0,0.0,13.038404810405298,14.036243467926484,3.1622776601683795,2.0,2.23606797749979,144.16234704572173,3.1622776601683795,2.23606797749979,154.65382405805332,4.123105625617661,9.486832980505138,147.52880770915152,23.629377730656824,9.219544457292887,108.43494882292201,9.055385138137417,104.4702941000659,angry
2.0,1.0,2.0,9.0,26.565051177077994,2.0,1.0,2.0,108.43494882292201,2.23606797749979,2.0,139.3987053549955,1.0,4.0,90.0,75.96375653207353,10.04987562112089,168.69006752597977,9.219544457292887,113.19859051364818,angry
3.1622776601683795,2.0,2.23606797749979,15.033296378372908,11.944177188446329,3.1622776601683795,2.23606797749979,1.0,139.3987053549955,3.0,2.0,131.63353933657018,4.47213595499958,8.246211251235321,139.3987053549955,45.0,9.219544457292887,114.77514056883193,8.06225774829855,95.9061411137705,angry
2.23606797749979,3.1622776601683795,3.1622776601683795,13.416407864998739,7.125016348901757,1.4142135623730951,1.0,1.0,164.74488129694225,0.0,0.0,172.87498365109823,4.242640687119285,8.06225774829855,142.12501634890182,27.255328374943062,8.94427190999916,109.6538240580533,9.433981132056603,138.17983011986425,angry
0.0,1.4142135623730951,1.0,14.142135623730951,0.0,1.4142135623730951,1.0,1.0,161.565051177078,2.23606797749979,1.0,168.6900675259798,4.47213595499958,8.0,153.434948822922,29.197486046064462,9.055385138137417,121.32869286780416,9.219544457292887,113.19859051364818,angry
5.385164807134504,4.47213595499958,4.47213595499958,14.317821063276353,20.224859431168117,1.4142135623730951,1.0,1.4142135623730951,153.434948822922,2.0,1.0,161.565051177078,3.1622776601683795,6.324555320336759,126.86989764584402,39.14398641457104,8.06225774829855,149.03624346792648,8.602325267042627,111.80140948635182,angry
3.605551275463989,3.605551275463989,3.605551275463989,13.416407864998739,4.398705354995591,2.8284271247461903,1.4142135623730951,2.23606797749979,135.0,3.1622776601683795,2.0,140.9061411137705,4.123105625617661,7.0,165.96375653207352,21.037511025421786,8.54400374531753,120.96375653207352,9.433981132056603,111.80140948635182,angry
1.0,0.0,0.0,12.041594578792296,4.76364169072622,3.605551275463989,2.23606797749979,2.23606797749979,113.19859051364818,3.1622776601683795,2.23606797749979,122.47119229084849,2.23606797749979,7.0710678118654755,145.30484646876602,36.86989764584401,9.055385138137417,144.16234704572173,9.219544457292887,113.19859051364818,angry
0.0,0.0,0.0,12.165525060596439,9.462322208025613,3.1622776601683795,2.0,2.23606797749979,132.27368900609375,4.0,2.0,135.0,4.47213595499958,7.0710678118654755,145.30484646876602,20.658910063307513,9.0,131.63353933657018,9.219544457292887,125.53767779197437,angry
0.0,0.0,1.4142135623730951,11.180339887498949,2.1747441146101725,2.23606797749979,1.0,2.23606797749979,165.96375653207352,2.0,1.0,161.565051177078,6.324555320336759,8.0,161.565051177078,25.232831323208348,9.0,112.16634582208246,9.0,154.65382405805332,angry
1.4142135623730951,1.0,0.0,14.035668847618199,5.376705428050634,4.0,2.0,2.0,131.63353933657018,3.0,2.0,122.47119229084849,5.0,8.06225774829855,136.00508600525419,38.65980825409008,9.055385138137417,122.47119229084849,9.055385138137417,104.03624346792648,angry
9.055385138137417,7.0,7.0710678118654755,13.038404810405298,40.60129464500448,1.4142135623730951,1.0,0.0,153.434948822922,1.0,1.0,172.87498365109823,2.8284271247461903,5.0990195135927845,123.6900675259798,47.41950921665633,8.06225774829855,139.3987053549955,9.219544457292887,114.77514056883193,angry
0.0,1.0,0.0,14.0,8.130102354156005,3.1622776601683795,1.4142135623730951,1.4142135623730951,124.50852298766841,2.23606797749979,1.0,139.3987053549955,3.1622776601683795,8.06225774829855,154.44003482817618,25.769327624338732,9.055385138137417,121.32869286780416,9.055385138137417,104.03624346792648,angry
1.0,1.0,1.0,14.0,0.0,3.1622776601683795,1.0,1.4142135623730951,131.63353933657018,2.23606797749979,1.4142135623730951,139.7636416907262,4.47213595499958,8.246211251235321,139.3987053549955,26.565051177077994,10.04987562112089,127.23483398157467,9.055385138137417,121.32869286780416,angry
0.0,0.0,1.0,12.0,0.0,4.0,2.0,2.0,122.47119229084849,3.1622776601683795,2.23606797749979,131.63353933657018,6.324555320336759,8.246211251235321,147.52880770915152,26.565051177077994,10.04987562112089,127.23483398157467,10.0,136.3971810272964,angry
3.0,2.0,2.0,10.198039027185569,0.0,3.1622776601683795,1.4142135623730951,2.0,124.50852298766841,3.1622776601683795,2.23606797749979,130.60129464500446,3.605551275463989,8.246211251235321,132.27368900609375,31.159304508344384,9.219544457292887,135.0,8.06225774829855,113.19859051364818,angry
0.0,1.4142135623730951,1.0,13.152946437965905,2.563770211464955,2.0,1.0,1.0,127.87498365109822,2.23606797749979,1.4142135623730951,135.0,4.123105625617661,6.324555320336759,147.52880770915152,36.15818543980834,8.246211251235321,129.0938588862295,9.0,112.16634582208246,angry
1.0,0.0,1.0,10.0,0.0,3.1622776601683795,1.4142135623730951,1.0,135.0,3.1622776601683795,1.4142135623730951,147.52880770915152,1.4142135623730951,7.280109889280518,119.05460409907714,50.71059313749964,10.04987562112089,147.52880770915152,10.04987562112089,108.43494882292201,angry
0.0,1.0,0.0,14.0,8.130102354156005,3.1622776601683795,1.4142135623730951,1.4142135623730951,144.16234704572173,3.1622776601683795,1.0,139.7636416907262,5.385164807134504,9.219544457292887,145.66978280449666,26.565051177078008,10.04987562112089,124.69515353123397,9.055385138137417,121.32869286780416,angry
0.0,0.0,0.0,15.033296378372908,3.8140748342903783,4.123105625617661,2.23606797749979,2.23606797749979,122.47119229084849,4.123105625617661,2.0,107.65012421993013,5.385164807134504,8.06225774829855,151.0735741647464,28.92642583525362,9.0,112.16634582208246,9.219544457292887,108.43494882292201,angry
1.0,0.0,1.0,15.0,0.0,2.0,2.0,1.0,151.92751306414704,2.23606797749979,1.4142135623730951,154.65382405805332,4.123105625617661,8.246211251235321,151.92751306414704,23.198590513648202,10.198039027185569,137.72631099390625,10.0,118.07248693585296,angry
1.0,0.0,1.0,11.0,0.0,3.1622776601683795,2.23606797749979,2.0,113.19859051364818,3.1622776601683795,2.0,135.0,2.23606797749979,6.324555320336759,98.13010235415598,56.309932474020215,9.055385138137417,144.16234704572173,10.04987562112089,108.43494882292201,angry
0.0,0.0,0.0,13.0,9.462322208025574,2.23606797749979,2.23606797749979,2.23606797749979,139.7636416907262,3.1622776601683795,1.4142135623730951,139.3987053549955,3.0,8.246211251235321,165.96375653207355,14.22596389875178,9.055385138137417,116.56505117707799,9.055385138137417,121.32869286780416,angry
